index,predicted_label,model_name
567,Formal,typhoon-v2.1-12b-instruct
568,Formal,typhoon-v2.1-12b-instruct
569,Casual,typhoon-v2.1-12b-instruct
570,Casual,typhoon-v2.1-12b-instruct
571,Ceremonial,typhoon-v2.1-12b-instruct
572,Semi-formal,typhoon-v2.1-12b-instruct
573,Formal,typhoon-v2.1-12b-instruct
574,Semi-formal,typhoon-v2.1-12b-instruct
575,Semi-formal,typhoon-v2.1-12b-instruct
576,Formal,typhoon-v2.1-12b-instruct
577,Ceremonial,typhoon-v2.1-12b-instruct
578,Casual,typhoon-v2.1-12b-instruct
579,Ceremonial,typhoon-v2.1-12b-instruct
580,Semi-formal,typhoon-v2.1-12b-instruct
581,Semi-formal,typhoon-v2.1-12b-instruct
582,Formal,typhoon-v2.1-12b-instruct
583,Formal,typhoon-v2.1-12b-instruct
584,Semi-formal,typhoon-v2.1-12b-instruct
585,Formal,typhoon-v2.1-12b-instruct
586,Formal,typhoon-v2.1-12b-instruct
587,Formal,typhoon-v2.1-12b-instruct
588,Ceremonial,typhoon-v2.1-12b-instruct
589,Formal,typhoon-v2.1-12b-instruct
590,Semi-formal,typhoon-v2.1-12b-instruct
591,Casual,typhoon-v2.1-12b-instruct
592,Casual,typhoon-v2.1-12b-instruct
593,Semi-formal,typhoon-v2.1-12b-instruct
594,Semi-formal,typhoon-v2.1-12b-instruct
595,Semi-formal,typhoon-v2.1-12b-instruct
596,Formal,typhoon-v2.1-12b-instruct
597,Semi-formal,typhoon-v2.1-12b-instruct
598,Ceremonial,typhoon-v2.1-12b-instruct
599,Semi-formal,typhoon-v2.1-12b-instruct
600,Semi-formal,typhoon-v2.1-12b-instruct
601,Formal,typhoon-v2.1-12b-instruct
602,Formal,typhoon-v2.1-12b-instruct
603,Formal,typhoon-v2.1-12b-instruct
604,Semi-formal,typhoon-v2.1-12b-instruct
605,Formal,typhoon-v2.1-12b-instruct
606,Semi-formal,typhoon-v2.1-12b-instruct
607,Semi-formal,typhoon-v2.1-12b-instruct
608,Formal,typhoon-v2.1-12b-instruct
609,Formal,typhoon-v2.1-12b-instruct
610,Semi-formal,typhoon-v2.1-12b-instruct
611,Semi-formal,typhoon-v2.1-12b-instruct
612,Formal,typhoon-v2.1-12b-instruct
613,Semi-formal,typhoon-v2.1-12b-instruct
614,Formal,typhoon-v2.1-12b-instruct
615,Ceremonial,typhoon-v2.1-12b-instruct
616,Formal,typhoon-v2.1-12b-instruct
617,Ceremonial,typhoon-v2.1-12b-instruct
618,Ceremonial,typhoon-v2.1-12b-instruct
619,Formal,typhoon-v2.1-12b-instruct
620,Formal,typhoon-v2.1-12b-instruct
621,Casual,typhoon-v2.1-12b-instruct
622,Semi-formal,typhoon-v2.1-12b-instruct
623,Formal,typhoon-v2.1-12b-instruct
624,Semi-formal,typhoon-v2.1-12b-instruct
625,Formal,typhoon-v2.1-12b-instruct
626,Formal,typhoon-v2.1-12b-instruct
627,Casual,typhoon-v2.1-12b-instruct
628,Formal,typhoon-v2.1-12b-instruct
629,Formal,typhoon-v2.1-12b-instruct
630,Semi-formal,typhoon-v2.1-12b-instruct
631,Formal,typhoon-v2.1-12b-instruct
632,Formal,typhoon-v2.1-12b-instruct
633,Formal,typhoon-v2.1-12b-instruct
634,Ceremonial,typhoon-v2.1-12b-instruct
635,Formal,typhoon-v2.1-12b-instruct
636,Formal,typhoon-v2.1-12b-instruct
637,Ceremonial,typhoon-v2.1-12b-instruct
638,Formal,typhoon-v2.1-12b-instruct
639,Semi-formal,typhoon-v2.1-12b-instruct
640,Ceremonial,typhoon-v2.1-12b-instruct
641,Formal,typhoon-v2.1-12b-instruct
642,Semi-formal,typhoon-v2.1-12b-instruct
643,Semi-formal,typhoon-v2.1-12b-instruct
644,Formal,typhoon-v2.1-12b-instruct
645,Semi-formal,typhoon-v2.1-12b-instruct
646,Semi-formal,typhoon-v2.1-12b-instruct
647,Ceremonial,typhoon-v2.1-12b-instruct
648,Formal,typhoon-v2.1-12b-instruct
649,Casual,typhoon-v2.1-12b-instruct
650,Ceremonial,typhoon-v2.1-12b-instruct
651,Semi-formal,typhoon-v2.1-12b-instruct
652,Semi-formal,typhoon-v2.1-12b-instruct
653,Semi-formal,typhoon-v2.1-12b-instruct
654,Semi-formal,typhoon-v2.1-12b-instruct
655,Formal,typhoon-v2.1-12b-instruct
656,Semi-formal,typhoon-v2.1-12b-instruct
657,Formal,typhoon-v2.1-12b-instruct
658,Ceremonial,typhoon-v2.1-12b-instruct
659,Formal,typhoon-v2.1-12b-instruct
660,Formal,typhoon-v2.1-12b-instruct
661,Formal,typhoon-v2.1-12b-instruct
662,Ceremonial,typhoon-v2.1-12b-instruct
663,Formal,typhoon-v2.1-12b-instruct
664,Semi-formal,typhoon-v2.1-12b-instruct
665,Ceremonial,typhoon-v2.1-12b-instruct
666,Ceremonial,typhoon-v2.1-12b-instruct
667,Semi-formal,typhoon-v2.1-12b-instruct
668,Semi-formal,typhoon-v2.1-12b-instruct
669,Ceremonial,typhoon-v2.1-12b-instruct
670,Semi-formal,typhoon-v2.1-12b-instruct
671,Ceremonial,typhoon-v2.1-12b-instruct
672,Formal,typhoon-v2.1-12b-instruct
673,Semi-formal,typhoon-v2.1-12b-instruct
674,Ceremonial,typhoon-v2.1-12b-instruct
675,Formal,typhoon-v2.1-12b-instruct
676,Formal,typhoon-v2.1-12b-instruct
677,Semi-formal,typhoon-v2.1-12b-instruct
678,Formal,typhoon-v2.1-12b-instruct
679,Semi-formal,typhoon-v2.1-12b-instruct
680,Semi-formal,typhoon-v2.1-12b-instruct
681,Formal,typhoon-v2.1-12b-instruct
682,Formal,typhoon-v2.1-12b-instruct
683,Semi-formal,typhoon-v2.1-12b-instruct
684,Semi-formal,typhoon-v2.1-12b-instruct
685,Formal,typhoon-v2.1-12b-instruct
686,Semi-formal,typhoon-v2.1-12b-instruct
687,Formal,typhoon-v2.1-12b-instruct
688,Formal,typhoon-v2.1-12b-instruct
689,Ceremonial,typhoon-v2.1-12b-instruct
690,Formal,typhoon-v2.1-12b-instruct
691,Semi-formal,typhoon-v2.1-12b-instruct
692,Casual,typhoon-v2.1-12b-instruct
693,Formal,typhoon-v2.1-12b-instruct
694,Semi-formal,typhoon-v2.1-12b-instruct
695,Semi-formal,typhoon-v2.1-12b-instruct
696,Semi-formal,typhoon-v2.1-12b-instruct
697,Formal,typhoon-v2.1-12b-instruct
698,Semi-formal,typhoon-v2.1-12b-instruct
699,Casual,typhoon-v2.1-12b-instruct
700,Formal,typhoon-v2.1-12b-instruct
701,Ceremonial,typhoon-v2.1-12b-instruct
702,Semi-formal,typhoon-v2.1-12b-instruct
703,Formal,typhoon-v2.1-12b-instruct
704,Ceremonial,typhoon-v2.1-12b-instruct
705,Ceremonial,typhoon-v2.1-12b-instruct
706,Semi-formal,typhoon-v2.1-12b-instruct
707,Formal,typhoon-v2.1-12b-instruct
708,Semi-formal,typhoon-v2.1-12b-instruct
709,Casual,typhoon-v2.1-12b-instruct
710,Semi-formal,typhoon-v2.1-12b-instruct
711,Ceremonial,typhoon-v2.1-12b-instruct
712,Formal,typhoon-v2.1-12b-instruct
713,Ceremonial,typhoon-v2.1-12b-instruct
714,Semi-formal,typhoon-v2.1-12b-instruct
715,Formal,typhoon-v2.1-12b-instruct
716,Ceremonial,typhoon-v2.1-12b-instruct
717,Formal,typhoon-v2.1-12b-instruct
718,Formal,typhoon-v2.1-12b-instruct
719,Semi-formal,typhoon-v2.1-12b-instruct
720,Ceremonial,typhoon-v2.1-12b-instruct
721,Ceremonial,typhoon-v2.1-12b-instruct
722,Formal,typhoon-v2.1-12b-instruct
723,Casual,typhoon-v2.1-12b-instruct
724,Formal,typhoon-v2.1-12b-instruct
725,Casual,typhoon-v2.1-12b-instruct
726,Formal,typhoon-v2.1-12b-instruct
727,Formal,typhoon-v2.1-12b-instruct
728,Formal,typhoon-v2.1-12b-instruct
729,Formal,typhoon-v2.1-12b-instruct
730,Casual,typhoon-v2.1-12b-instruct
731,Semi-formal,typhoon-v2.1-12b-instruct
732,Formal,typhoon-v2.1-12b-instruct
733,Formal,typhoon-v2.1-12b-instruct
734,Semi-formal,typhoon-v2.1-12b-instruct
735,Formal,typhoon-v2.1-12b-instruct
736,Formal,typhoon-v2.1-12b-instruct
737,Semi-formal,typhoon-v2.1-12b-instruct
738,Formal,typhoon-v2.1-12b-instruct
739,Formal,typhoon-v2.1-12b-instruct
740,Casual,typhoon-v2.1-12b-instruct
741,Formal,typhoon-v2.1-12b-instruct
742,Semi-formal,typhoon-v2.1-12b-instruct
743,Formal,typhoon-v2.1-12b-instruct
744,Semi-formal,typhoon-v2.1-12b-instruct
745,Ceremonial,typhoon-v2.1-12b-instruct
746,Semi-formal,typhoon-v2.1-12b-instruct
747,Ceremonial,typhoon-v2.1-12b-instruct
748,Formal,typhoon-v2.1-12b-instruct
749,Semi-formal,typhoon-v2.1-12b-instruct
750,Formal,typhoon-v2.1-12b-instruct
751,Casual,typhoon-v2.1-12b-instruct
752,Semi-formal,typhoon-v2.1-12b-instruct
753,Semi-formal,typhoon-v2.1-12b-instruct
754,Ceremonial,typhoon-v2.1-12b-instruct
755,Semi-formal,typhoon-v2.1-12b-instruct
756,Semi-formal,typhoon-v2.1-12b-instruct
757,Formal,typhoon-v2.1-12b-instruct
758,Semi-formal,typhoon-v2.1-12b-instruct
759,Semi-formal,typhoon-v2.1-12b-instruct
760,Formal,typhoon-v2.1-12b-instruct
761,Formal,typhoon-v2.1-12b-instruct
762,Formal,typhoon-v2.1-12b-instruct
763,Semi-formal,typhoon-v2.1-12b-instruct
764,Formal,typhoon-v2.1-12b-instruct
765,Formal,typhoon-v2.1-12b-instruct
766,Formal,typhoon-v2.1-12b-instruct
767,Ceremonial,typhoon-v2.1-12b-instruct
768,Formal,typhoon-v2.1-12b-instruct
769,Semi-formal,typhoon-v2.1-12b-instruct
770,Formal,typhoon-v2.1-12b-instruct
771,Semi-formal,typhoon-v2.1-12b-instruct
772,Semi-formal,typhoon-v2.1-12b-instruct
773,Formal,typhoon-v2.1-12b-instruct
774,Ceremonial,typhoon-v2.1-12b-instruct
775,Ceremonial,typhoon-v2.1-12b-instruct
776,Semi-formal,typhoon-v2.1-12b-instruct
777,Formal,typhoon-v2.1-12b-instruct
778,Formal,typhoon-v2.1-12b-instruct
779,Casual,typhoon-v2.1-12b-instruct
780,Formal,typhoon-v2.1-12b-instruct
781,Semi-formal,typhoon-v2.1-12b-instruct
782,Casual,typhoon-v2.1-12b-instruct
783,Formal,typhoon-v2.1-12b-instruct
784,Semi-formal,typhoon-v2.1-12b-instruct
785,Formal,typhoon-v2.1-12b-instruct
786,Casual,typhoon-v2.1-12b-instruct
787,Ceremonial,typhoon-v2.1-12b-instruct
788,Semi-formal,typhoon-v2.1-12b-instruct
789,Casual,typhoon-v2.1-12b-instruct
790,Formal,typhoon-v2.1-12b-instruct
791,Formal,typhoon-v2.1-12b-instruct
792,Semi-formal,typhoon-v2.1-12b-instruct
793,Semi-formal,typhoon-v2.1-12b-instruct
794,Formal,typhoon-v2.1-12b-instruct
795,Formal,typhoon-v2.1-12b-instruct
796,Formal,typhoon-v2.1-12b-instruct
797,Ceremonial,typhoon-v2.1-12b-instruct
798,Casual,typhoon-v2.1-12b-instruct
799,Casual,typhoon-v2.1-12b-instruct
800,Formal,typhoon-v2.1-12b-instruct
801,Ceremonial,typhoon-v2.1-12b-instruct
802,Formal,typhoon-v2.1-12b-instruct
803,Semi-formal,typhoon-v2.1-12b-instruct
804,Semi-formal,typhoon-v2.1-12b-instruct
805,Semi-formal,typhoon-v2.1-12b-instruct
806,Formal,typhoon-v2.1-12b-instruct
807,Semi-formal,typhoon-v2.1-12b-instruct
808,Ceremonial,typhoon-v2.1-12b-instruct
809,Semi-formal,typhoon-v2.1-12b-instruct
810,Formal,typhoon-v2.1-12b-instruct
811,Ceremonial,typhoon-v2.1-12b-instruct
812,Casual,typhoon-v2.1-12b-instruct
813,Semi-formal,typhoon-v2.1-12b-instruct
814,Ceremonial,typhoon-v2.1-12b-instruct
815,Semi-formal,typhoon-v2.1-12b-instruct
816,Semi-formal,typhoon-v2.1-12b-instruct
817,Casual,typhoon-v2.1-12b-instruct
818,Semi-formal,typhoon-v2.1-12b-instruct
819,Formal,typhoon-v2.1-12b-instruct
820,Ceremonial,typhoon-v2.1-12b-instruct
821,Ceremonial,typhoon-v2.1-12b-instruct
822,Formal,typhoon-v2.1-12b-instruct
823,Casual,typhoon-v2.1-12b-instruct
824,Ceremonial,typhoon-v2.1-12b-instruct
825,Formal,typhoon-v2.1-12b-instruct
826,Semi-formal,typhoon-v2.1-12b-instruct
827,Casual,typhoon-v2.1-12b-instruct
828,Ceremonial,typhoon-v2.1-12b-instruct
829,Semi-formal,typhoon-v2.1-12b-instruct
830,Ceremonial,typhoon-v2.1-12b-instruct
831,Formal,typhoon-v2.1-12b-instruct
832,Formal,typhoon-v2.1-12b-instruct
833,Semi-formal,typhoon-v2.1-12b-instruct
834,Semi-formal,typhoon-v2.1-12b-instruct
835,Formal,typhoon-v2.1-12b-instruct
836,Semi-formal,typhoon-v2.1-12b-instruct
837,Formal,typhoon-v2.1-12b-instruct
838,Ceremonial,typhoon-v2.1-12b-instruct
839,Ceremonial,typhoon-v2.1-12b-instruct
840,Ceremonial,typhoon-v2.1-12b-instruct
841,Ceremonial,typhoon-v2.1-12b-instruct
842,Formal,typhoon-v2.1-12b-instruct
843,Semi-formal,typhoon-v2.1-12b-instruct
844,Semi-formal,typhoon-v2.1-12b-instruct
845,Semi-formal,typhoon-v2.1-12b-instruct
846,Formal,typhoon-v2.1-12b-instruct
847,Semi-formal,typhoon-v2.1-12b-instruct
848,Ceremonial,typhoon-v2.1-12b-instruct
849,Semi-formal,typhoon-v2.1-12b-instruct
850,Semi-formal,typhoon-v2.1-12b-instruct
851,Semi-formal,typhoon-v2.1-12b-instruct
852,Semi-formal,typhoon-v2.1-12b-instruct
853,Formal,typhoon-v2.1-12b-instruct
854,Semi-formal,typhoon-v2.1-12b-instruct
855,Formal,typhoon-v2.1-12b-instruct
856,Formal,typhoon-v2.1-12b-instruct
857,Formal,typhoon-v2.1-12b-instruct
858,Ceremonial,typhoon-v2.1-12b-instruct
859,Semi-formal,typhoon-v2.1-12b-instruct
860,Formal,typhoon-v2.1-12b-instruct
861,Casual,typhoon-v2.1-12b-instruct
862,Ceremonial,typhoon-v2.1-12b-instruct
863,Ceremonial,typhoon-v2.1-12b-instruct
864,Semi-formal,typhoon-v2.1-12b-instruct
865,Formal,typhoon-v2.1-12b-instruct
866,Semi-formal,typhoon-v2.1-12b-instruct
867,Formal,typhoon-v2.1-12b-instruct
868,Semi-formal,typhoon-v2.1-12b-instruct
869,Semi-formal,typhoon-v2.1-12b-instruct
870,Ceremonial,typhoon-v2.1-12b-instruct
871,Formal,typhoon-v2.1-12b-instruct
872,Semi-formal,typhoon-v2.1-12b-instruct
873,Semi-formal,typhoon-v2.1-12b-instruct
874,Ceremonial,typhoon-v2.1-12b-instruct
875,Formal,typhoon-v2.1-12b-instruct
876,Casual,typhoon-v2.1-12b-instruct
877,Ceremonial,typhoon-v2.1-12b-instruct
878,Semi-formal,typhoon-v2.1-12b-instruct
879,Ceremonial,typhoon-v2.1-12b-instruct
880,Formal,typhoon-v2.1-12b-instruct
881,Formal,typhoon-v2.1-12b-instruct
882,Formal,typhoon-v2.1-12b-instruct
883,Formal,typhoon-v2.1-12b-instruct
884,Ceremonial,typhoon-v2.1-12b-instruct
885,Formal,typhoon-v2.1-12b-instruct
886,Semi-formal,typhoon-v2.1-12b-instruct
887,Semi-formal,typhoon-v2.1-12b-instruct
888,Formal,typhoon-v2.1-12b-instruct
889,Casual,typhoon-v2.1-12b-instruct
890,Semi-formal,typhoon-v2.1-12b-instruct
891,Ceremonial,typhoon-v2.1-12b-instruct
892,Formal,typhoon-v2.1-12b-instruct
893,Formal,typhoon-v2.1-12b-instruct
894,Formal,typhoon-v2.1-12b-instruct
895,Formal,typhoon-v2.1-12b-instruct
896,Semi-formal,typhoon-v2.1-12b-instruct
897,Ceremonial,typhoon-v2.1-12b-instruct
898,Formal,typhoon-v2.1-12b-instruct
899,Semi-formal,typhoon-v2.1-12b-instruct
900,Formal,typhoon-v2.1-12b-instruct
901,Ceremonial,typhoon-v2.1-12b-instruct
902,Ceremonial,typhoon-v2.1-12b-instruct
903,Semi-formal,typhoon-v2.1-12b-instruct
904,Formal,typhoon-v2.1-12b-instruct
905,Ceremonial,typhoon-v2.1-12b-instruct
906,Semi-formal,typhoon-v2.1-12b-instruct
907,Ceremonial,typhoon-v2.1-12b-instruct
908,Formal,typhoon-v2.1-12b-instruct
909,Semi-formal,typhoon-v2.1-12b-instruct
910,Formal,typhoon-v2.1-12b-instruct
911,Formal,typhoon-v2.1-12b-instruct
912,Casual,typhoon-v2.1-12b-instruct
913,Semi-formal,typhoon-v2.1-12b-instruct
914,Formal,typhoon-v2.1-12b-instruct
915,Formal,typhoon-v2.1-12b-instruct
916,Formal,typhoon-v2.1-12b-instruct
917,Semi-formal,typhoon-v2.1-12b-instruct
918,Semi-formal,typhoon-v2.1-12b-instruct
919,Formal,typhoon-v2.1-12b-instruct
920,Semi-formal,typhoon-v2.1-12b-instruct
921,Semi-formal,typhoon-v2.1-12b-instruct
922,Semi-formal,typhoon-v2.1-12b-instruct
923,Semi-formal,typhoon-v2.1-12b-instruct
924,Casual,typhoon-v2.1-12b-instruct
925,Formal,typhoon-v2.1-12b-instruct
926,Casual,typhoon-v2.1-12b-instruct
927,Semi-formal,typhoon-v2.1-12b-instruct
928,Formal,typhoon-v2.1-12b-instruct
929,Casual,typhoon-v2.1-12b-instruct
930,Formal,typhoon-v2.1-12b-instruct
931,Semi-formal,typhoon-v2.1-12b-instruct
932,Formal,typhoon-v2.1-12b-instruct
933,Formal,typhoon-v2.1-12b-instruct
934,Casual,typhoon-v2.1-12b-instruct
935,Semi-formal,typhoon-v2.1-12b-instruct
936,Formal,typhoon-v2.1-12b-instruct
937,Casual,typhoon-v2.1-12b-instruct
938,Semi-formal,typhoon-v2.1-12b-instruct
939,Semi-formal,typhoon-v2.1-12b-instruct
940,Formal,typhoon-v2.1-12b-instruct
941,Semi-formal,typhoon-v2.1-12b-instruct
942,Formal,typhoon-v2.1-12b-instruct
943,Semi-formal,typhoon-v2.1-12b-instruct
944,Ceremonial,typhoon-v2.1-12b-instruct
945,Casual,typhoon-v2.1-12b-instruct
946,Formal,typhoon-v2.1-12b-instruct
947,Formal,typhoon-v2.1-12b-instruct
948,Semi-formal,typhoon-v2.1-12b-instruct
949,Formal,typhoon-v2.1-12b-instruct
950,Semi-formal,typhoon-v2.1-12b-instruct
951,Ceremonial,typhoon-v2.1-12b-instruct
952,Semi-formal,typhoon-v2.1-12b-instruct
953,Formal,typhoon-v2.1-12b-instruct
954,Formal,typhoon-v2.1-12b-instruct
955,Ceremonial,typhoon-v2.1-12b-instruct
956,Ceremonial,typhoon-v2.1-12b-instruct
957,Formal,typhoon-v2.1-12b-instruct
958,Formal,typhoon-v2.1-12b-instruct
959,Semi-formal,typhoon-v2.1-12b-instruct
960,Formal,typhoon-v2.1-12b-instruct
961,Formal,typhoon-v2.1-12b-instruct
962,Formal,typhoon-v2.1-12b-instruct
963,Formal,typhoon-v2.1-12b-instruct
964,Formal,typhoon-v2.1-12b-instruct
965,Semi-formal,typhoon-v2.1-12b-instruct
966,Formal,typhoon-v2.1-12b-instruct
967,Formal,typhoon-v2.1-12b-instruct
968,Semi-formal,typhoon-v2.1-12b-instruct
969,Ceremonial,typhoon-v2.1-12b-instruct
970,Semi-formal,typhoon-v2.1-12b-instruct
971,Semi-formal,typhoon-v2.1-12b-instruct
972,Ceremonial,typhoon-v2.1-12b-instruct
973,Semi-formal,typhoon-v2.1-12b-instruct
974,Semi-formal,typhoon-v2.1-12b-instruct
975,Casual,typhoon-v2.1-12b-instruct
976,Ceremonial,typhoon-v2.1-12b-instruct
977,Semi-formal,typhoon-v2.1-12b-instruct
978,Formal,typhoon-v2.1-12b-instruct
979,Formal,typhoon-v2.1-12b-instruct
980,Semi-formal,typhoon-v2.1-12b-instruct
981,Casual,typhoon-v2.1-12b-instruct
982,Ceremonial,typhoon-v2.1-12b-instruct
983,Formal,typhoon-v2.1-12b-instruct
984,Semi-formal,typhoon-v2.1-12b-instruct
985,Formal,typhoon-v2.1-12b-instruct
986,Semi-formal,typhoon-v2.1-12b-instruct
987,Ceremonial,typhoon-v2.1-12b-instruct
988,Formal,typhoon-v2.1-12b-instruct
989,Formal,typhoon-v2.1-12b-instruct
990,Formal,typhoon-v2.1-12b-instruct
991,Semi-formal,typhoon-v2.1-12b-instruct
992,Formal,typhoon-v2.1-12b-instruct
993,Ceremonial,typhoon-v2.1-12b-instruct
994,Semi-formal,typhoon-v2.1-12b-instruct
995,Casual,typhoon-v2.1-12b-instruct
996,Formal,typhoon-v2.1-12b-instruct
997,Semi-formal,typhoon-v2.1-12b-instruct
998,Semi-formal,typhoon-v2.1-12b-instruct
999,Formal,typhoon-v2.1-12b-instruct
1000,Formal,typhoon-v2.1-12b-instruct
1001,Formal,typhoon-v2.1-12b-instruct
1002,Ceremonial,typhoon-v2.1-12b-instruct
1003,Semi-formal,typhoon-v2.1-12b-instruct
1004,Ceremonial,typhoon-v2.1-12b-instruct
1005,Semi-formal,typhoon-v2.1-12b-instruct
1006,Formal,typhoon-v2.1-12b-instruct
1007,Semi-formal,typhoon-v2.1-12b-instruct
1008,Semi-formal,typhoon-v2.1-12b-instruct
1009,Casual,typhoon-v2.1-12b-instruct
1010,Formal,typhoon-v2.1-12b-instruct
1011,Casual,typhoon-v2.1-12b-instruct
1012,Formal,typhoon-v2.1-12b-instruct
1013,Ceremonial,typhoon-v2.1-12b-instruct
1014,Formal,typhoon-v2.1-12b-instruct
1015,Formal,typhoon-v2.1-12b-instruct
1016,Formal,typhoon-v2.1-12b-instruct
1017,Semi-formal,typhoon-v2.1-12b-instruct
1018,Formal,typhoon-v2.1-12b-instruct
1019,Formal,typhoon-v2.1-12b-instruct
1020,Ceremonial,typhoon-v2.1-12b-instruct
1021,Semi-formal,typhoon-v2.1-12b-instruct
1022,Semi-formal,typhoon-v2.1-12b-instruct
1023,Ceremonial,typhoon-v2.1-12b-instruct
1024,Casual,typhoon-v2.1-12b-instruct
1025,Ceremonial,typhoon-v2.1-12b-instruct
1026,Casual,typhoon-v2.1-12b-instruct
1027,Casual,typhoon-v2.1-12b-instruct
1028,Formal,typhoon-v2.1-12b-instruct
1029,Semi-formal,typhoon-v2.1-12b-instruct
1030,Formal,typhoon-v2.1-12b-instruct
1031,Formal,typhoon-v2.1-12b-instruct
1032,Casual,typhoon-v2.1-12b-instruct
1033,Ceremonial,typhoon-v2.1-12b-instruct
1034,Formal,typhoon-v2.1-12b-instruct
1035,Ceremonial,typhoon-v2.1-12b-instruct
1036,Semi-formal,typhoon-v2.1-12b-instruct
1037,Casual,typhoon-v2.1-12b-instruct
1038,Formal,typhoon-v2.1-12b-instruct
1039,Semi-formal,typhoon-v2.1-12b-instruct
1040,Semi-formal,typhoon-v2.1-12b-instruct
1041,Ceremonial,typhoon-v2.1-12b-instruct
1042,Formal,typhoon-v2.1-12b-instruct
1043,Formal,typhoon-v2.1-12b-instruct
1044,Formal,typhoon-v2.1-12b-instruct
1045,Formal,typhoon-v2.1-12b-instruct
1046,Semi-formal,typhoon-v2.1-12b-instruct
1047,Semi-formal,typhoon-v2.1-12b-instruct
1048,Formal,typhoon-v2.1-12b-instruct
1049,Semi-formal,typhoon-v2.1-12b-instruct
1050,Casual,typhoon-v2.1-12b-instruct
1051,Semi-formal,typhoon-v2.1-12b-instruct
1052,Formal,typhoon-v2.1-12b-instruct
1053,Semi-formal,typhoon-v2.1-12b-instruct
1054,Ceremonial,typhoon-v2.1-12b-instruct
1055,Semi-formal,typhoon-v2.1-12b-instruct
1056,Semi-formal,typhoon-v2.1-12b-instruct
1057,Ceremonial,typhoon-v2.1-12b-instruct
1058,Ceremonial,typhoon-v2.1-12b-instruct
1059,Formal,typhoon-v2.1-12b-instruct
1060,Ceremonial,typhoon-v2.1-12b-instruct
1061,Semi-formal,typhoon-v2.1-12b-instruct
1062,Semi-formal,typhoon-v2.1-12b-instruct
1063,Formal,typhoon-v2.1-12b-instruct
1064,Semi-formal,typhoon-v2.1-12b-instruct
1065,Ceremonial,typhoon-v2.1-12b-instruct
1066,Formal,typhoon-v2.1-12b-instruct
1067,Ceremonial,typhoon-v2.1-12b-instruct
1068,Semi-formal,typhoon-v2.1-12b-instruct
1069,Semi-formal,typhoon-v2.1-12b-instruct
1070,Formal,typhoon-v2.1-12b-instruct
1071,Formal,typhoon-v2.1-12b-instruct
1072,Semi-formal,typhoon-v2.1-12b-instruct
1073,Semi-formal,typhoon-v2.1-12b-instruct
1074,Semi-formal,typhoon-v2.1-12b-instruct
1075,Semi-formal,typhoon-v2.1-12b-instruct
1076,Ceremonial,typhoon-v2.1-12b-instruct
1077,Casual,typhoon-v2.1-12b-instruct
1078,Casual,typhoon-v2.1-12b-instruct
1079,Semi-formal,typhoon-v2.1-12b-instruct
1080,Formal,typhoon-v2.1-12b-instruct
1081,Casual,typhoon-v2.1-12b-instruct
1082,Formal,typhoon-v2.1-12b-instruct
1083,Formal,typhoon-v2.1-12b-instruct
1084,Ceremonial,typhoon-v2.1-12b-instruct
1085,Semi-formal,typhoon-v2.1-12b-instruct
1086,Ceremonial,typhoon-v2.1-12b-instruct
1087,Semi-formal,typhoon-v2.1-12b-instruct
1088,Casual,typhoon-v2.1-12b-instruct
1089,Ceremonial,typhoon-v2.1-12b-instruct
1090,Ceremonial,typhoon-v2.1-12b-instruct
1091,Ceremonial,typhoon-v2.1-12b-instruct
1092,Ceremonial,typhoon-v2.1-12b-instruct
1093,Formal,typhoon-v2.1-12b-instruct
1094,Semi-formal,typhoon-v2.1-12b-instruct
1095,Ceremonial,typhoon-v2.1-12b-instruct
1096,Formal,typhoon-v2.1-12b-instruct
1097,Ceremonial,typhoon-v2.1-12b-instruct
1098,Formal,typhoon-v2.1-12b-instruct
1099,Formal,typhoon-v2.1-12b-instruct
1100,Semi-formal,typhoon-v2.1-12b-instruct
1101,Semi-formal,typhoon-v2.1-12b-instruct
1102,Formal,typhoon-v2.1-12b-instruct
1103,Formal,typhoon-v2.1-12b-instruct
1104,Formal,typhoon-v2.1-12b-instruct
1105,Formal,typhoon-v2.1-12b-instruct
1106,Formal,typhoon-v2.1-12b-instruct
1107,Formal,typhoon-v2.1-12b-instruct
1108,Ceremonial,typhoon-v2.1-12b-instruct
1109,Ceremonial,typhoon-v2.1-12b-instruct
1110,Semi-formal,typhoon-v2.1-12b-instruct
1111,Formal,typhoon-v2.1-12b-instruct
1112,Casual,typhoon-v2.1-12b-instruct
1113,Ceremonial,typhoon-v2.1-12b-instruct
1114,Semi-formal,typhoon-v2.1-12b-instruct
1115,Ceremonial,typhoon-v2.1-12b-instruct
1116,Semi-formal,typhoon-v2.1-12b-instruct
1117,Ceremonial,typhoon-v2.1-12b-instruct
1118,Casual,typhoon-v2.1-12b-instruct
1119,Ceremonial,typhoon-v2.1-12b-instruct
1120,Formal,typhoon-v2.1-12b-instruct
1121,Semi-formal,typhoon-v2.1-12b-instruct
1122,Semi-formal,typhoon-v2.1-12b-instruct
1123,Semi-formal,typhoon-v2.1-12b-instruct
1124,Semi-formal,typhoon-v2.1-12b-instruct
1125,Formal,typhoon-v2.1-12b-instruct
1126,Semi-formal,typhoon-v2.1-12b-instruct
1127,Formal,typhoon-v2.1-12b-instruct
1128,Formal,typhoon-v2.1-12b-instruct
1129,Ceremonial,typhoon-v2.1-12b-instruct
1130,Formal,typhoon-v2.1-12b-instruct
